goNorth
u_L,u_R,heading,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4937200347,14.0050239722,-2.9974880139,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.4609144173,14.0312684662,-2.98436576692,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.1621100689,14.2703119449,-2.86484402756,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.5248839071,13.9800928744,-3.00995356282,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.6591134939,13.8727092048,-3.06364539758,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.5910214422,13.9271828462,-3.03640857688,
32.2911699824,14.1670640141,-2.91646799296,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
32.1708074089,14.2633540729,-2.86832296357,
17.3161537582,26.1470769934,3.07353849672,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
17.3104658834,26.1516272933,3.07581364665,
32.4584661865,14.0332270508,-2.98338647459,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4552506192,14.0357995047,-2.98210024766,
32.4466412983,14.0426869614,-2.9786565193,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
32.5371247337,13.9703002131,-3.01484989346,
